Apartment Index,Address,Price,County,Room,Approx price per room
446,"Hunters Run, Clonee, Dublin 15",1000, Dublin 15,1,1000.00
447,"The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
448,"Meadow Copse, Blanchardstown, Dublin 15",950, Dublin 15,1,950.00
449,"Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1,2,1000.00
450,"Hansted, Lucan, Co. Dublin",1850, Co. Dublin,3,616.67
451,"New Seskin Court, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
452,"Townsend Street, Dublin 2",2100, Dublin 2,2,1050.00
453,"Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10,2,825.00
454,"Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11,2,775.00
455,"The Chandler, Arran Quay, Dublin 7",1500, Dublin 7,1,1500.00
456,"fairveiw, Fairview, Dublin 3",1950, Dublin 3,2,975.00
457,"Kings Court, Parnell Street, Dublin 1",1500, Dublin 1,1,1500.00
458,"Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin,1,1800.00
459,"Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1,1,1650.00
460,"Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1,2,1500.00
461,"Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15,4,737.50
462,"Rathborne Court, Ashtown, Dublin 7",2750, Dublin 7,4,687.50
463,"The Holly, Rockfield, Dundrum, Dublin 14",1840, Dublin 14,2,920.00
464,"Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1,2,1000.00
465,"Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15,4,775.00
466,"Jervis Street, Dublin 1",2300, Dublin 1,2,1150.00
467,"Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12,2,925.00
468,"Hatch place, Dublin 2",1800, Dublin 2,1,1800.00
469,"College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16,2,850.00
470,"Adelaide Sq, Dublin 2",2300, Dublin 2,2,1150.00
471,"Bachelors Walk, Dublin 2",1400, Dublin 2,1,1400.00
472,"Adelaide Square, White Friars, Dublin 2",2300, Dublin 2,2,1150.00
473,"8 Ramileh Close, Milltown, Dublin 6",1060, Dublin 6,1,1060.00
474,"North Great Georges Street, Dublin 1",1400, Dublin 1,1,1400.00
475,"Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1,2,1050.00
476,"The Island Chapelizod, Chapelizod, Dublin 20",1750, Dublin 20,2,875.00
477,"Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
478,"Sweepstakes, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
479,"The Courtyard, Block B, North Great Georges St, Dublin 1",1782, Dublin 1,2,891.00
480,"Belfield Court, Donnybrook, Dublin 4",1875, Dublin 4,2,937.50
481,"Sweepstakes, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
482,"Belfield Court, Donnybrook, Dublin 4",1875, Dublin 4,2,937.50
483,"Ballymount Square, Walkinstown, Dublin 12",1350, Dublin 12,1,1350.00
484,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
485,"The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18,1,1550.00
486,"Dawson House , Dean Court , Patrick st, Dublin 8",1600, Dublin 8,1,1600.00
487,"Lanesborough Mews, Finglas, Dublin 11",1550, Dublin 11,2,775.00
488,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
489,"Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24,2,900.00
490,"2 Grove House, Grove Road, Rathmines, Dublin 6",2200, Dublin 6,2,1100.00
491,"Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14,1,1200.00
492,"Highfield Road, Rathgar, Dublin 6",1425, Dublin 6,1,1425.00
493,"Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w,2,1025.00
494,"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2550, Dublin 6,3,850.00
495,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
496,"53 St. Samsons Square, Balgriffin, Dublin 13",1600, Dublin 13,2,800.00
497,"Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
498,"Howth Lodge, Howth, Dublin 13",2390, Dublin 13,2,1195.00
499,"Hunters Hall , Hunterswood, Ballycullen, Dublin 24",1650, Dublin 24,2,825.00
500,"Glenealy Downs, Clonsilla, Dublin 15",1300, Dublin 15,1,1300.00
501,"Apt 3, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9,1,1400.00
502,"Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin,2,900.00
503,"Waterside Drive, Malahide, Co. Dublin",2100, Co. Dublin,3,700.00
504,"Lanesborough Court, Finglas, Dublin 11",1280, Dublin 11,2,640.00
505,"Northwood, Santry, Dublin 9",900, Dublin 9,4,225.00
506,"15 Cornmill Apartment, Distillery Road, Clonliffe, Drumcondra, Dublin 3",2250, Dublin 3,2,1125.00
507,"Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12,1,1525.00
508,"32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12,2,902.50
509,"Charlestown Place, Finglas, Dublin 11",1580, Dublin 11,2,790.00
510,"38 Stocking Wood Copse, Rathfarnham, Dublin 16",1725, Dublin 16,2,862.50
511,"Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14,3,900.00
512,"Orwell Hall, Marianella, Rathgar, Dublin 6",2295, Dublin 6,1,2295.00
513,"Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
514,"Bolton street, Dublin 1",1350, Dublin 1,1,1350.00
515,"Sunnybank, Conyngham Road, Islandbridge, Dublin 8",1770, Dublin 8,2,885.00
516,"120 The Oval, Tullyvale, Cabinteely, Dublin 18",1800, Dublin 18,2,900.00
517,"5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6,1,1600.00
518,"Highfield Park, Dundrum, Dublin 14",4500, Dublin 14,5,900.00
519,"Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4,2,1800.00
520,"Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1900, Dublin 14,2,950.00
521,"Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",2050, Co. Dublin,2,1025.00
522,"The Maltings, Bonham Street, Dublin 8",1350, Dublin 8,1,1350.00
523,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",1950, Dublin 18,2,975.00
524,"The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2200, Dublin 2,2,1100.00
525,"Market Square, Green Street, Off Capel Street, Dublin 1",1560, Dublin 1,1,1560.00
526,"Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18,1,1455.00
527,"Irwin Street, Kilmainham, Dublin 8",1580, Dublin 8,2,790.00
528,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",2484, Co. Dublin,2,1242.00
529,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1725, Dublin 14,2,862.50
530,"Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2195, Dublin 18,3,731.67
531,"Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2,1,3000.00
532,"2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24,2,825.00
533,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14,2,875.00
534,"17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2195, Dublin 18,3,731.67
535,"Grace Park Hall, 102 Grace Park Road, Drumcondra, Dublin 3",1456, Dublin 3,1,1456.00
536,"Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11,1,1700.00
537,"Kings Court, Parnell Street, Dublin 1",1950, Dublin 1,2,975.00
538,"The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3,1,1750.00
539,"Barrow House, Custom House Square, IFSC, Dublin 1",1925, Dublin 1,1,1925.00
540,"Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4,2,1725.00
541,"Shelbourne Hall, Shelbourne Rd, Ballsbridge, Dublin 4",2274, Dublin 4,2,1137.00
542,"Belville, Ailesbury Close, Donnybrook, Dublin 4",2000, Dublin 4,1,2000.00
543,"Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
544,"Leeson Street Upper, Dublin 4",2300, Dublin 4,2,1150.00
545,"Mount Merrion Avenue, Blackrock, Blackrock, Co. Dublin",1900, Co. Dublin,2,950.00
546,"Elgin Road, Ballsbridge, Dublin 4",3200, Dublin 4,2,1600.00
547,"The Watermill, Raheny, Dublin 5",2000, Dublin 5,2,1000.00
548,"Mount Seskin Court, Killinardan, Tallaght, Dublin 24",1600, Dublin 24,2,800.00
549,"30 The Oaks, Rockfield, Dundrum, Dublin 14",1800, Dublin 14,2,900.00
550,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
551,"The Penthouses at Custom House Square, Dublin 1",4200, Dublin 1,3,1400.00
552,"Milltown Avenue, Mount St. Annes, Milltown, Dublin 6",2300, Dublin 6,2,1150.00
553,"Robin Hill Sandyford Road, Dundrum, Dublin 16",2200, Dublin 16,2,1100.00
554,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
555,"Rowan Hall, Miltown Court, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
556,"Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin,2,1350.00
557,"Skyview, Sorrento Road, Dalkey, Co. Dublin",2500, Co. Dublin,3,833.33
558,"Linden Court, Grove Avenue, Blackrock, Co. Dublin",1650, Co. Dublin,1,1650.00
559,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
560,"Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2800, Dublin 18,3,933.33
561,"The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
562,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
563,"The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1745, Dublin 4,1,1745.00
564,"grand canal dock, Dublin 2",3560, Dublin 2,3,1186.67
565,"clarendon st, Dublin 2",3200, Dublin 2,1,3200.00
566,"Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6,1,1385.00
567,"Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4,1,3360.00
568,"Baggoth Rath, Newbridge Avenue, Ballsbridge, Dublin 4",4200, Dublin 4,2,2100.00
569,"Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4,3,1820.00
570,"Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18,2,2380.00
571,"Convent Hall, Mount Saint Annes, Milltown, Dublin 6",1895, Dublin 6,1,1895.00
572,"Temple Hall, Mount Saint Anne's, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
573,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
574,"Richmond Hall, Mount Saint Anne's, Milltown, Milltown, Dublin 6",1872, Dublin 6,1,1872.00
575,"Milltown Hall, Milltown, Dublin 6",2392, Dublin 6,2,1196.00
576,"Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
577,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
578,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
579,"86 Thomas Street, Dublin 8",1850, Dublin 8,2,925.00
580,"Rathgar Court, 18-20 Rathgar Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
581,"Orwell Place, Marianella, Rathgar, Dublin 6",2400, Dublin 6,1,2400.00
582,"New Bancroft Hall, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
583,"IFSC, The Steelworks, Foley Street, Dublin 1",2300, Dublin 1,2,1150.00
584,"Liffey View, Dublin 2",2800, Dublin 2,2,1400.00
585,"104 Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2350, Dublin 18,2,1175.00
586,"Rathgar Avenue 2, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
587,"Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3,3,1533.33
588,"Sorrento Court, Dalkey, Co. Dublin",1920, Co. Dublin,2,960.00
589,"83 Waterville Terrace, Blanchardstown, Dublin 15",1308, Dublin 15,2,654.00
590,"Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9,2,900.00
591,"Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin,1,1595.00
592,"4 Grange Lodge Court, Clongriffin, Dublin 13",1250, Dublin 13,1,1250.00
593,"Clanwilliam court, Grand Canal Dock, Dublin 2",2200, Dublin 2,2,1100.00
594,"58 Lower Camden Street, Dublin 2",1300, Dublin 2,1,1300.00
595,"28, Talbot Hall, Riverbank, Swords, Co. Dublin",1600, Co. Dublin,2,800.00
596,"Wyckham Place, Dundrum Dublin 14, Dundrum, Dublin 14",2400, Dublin 14,1,2400.00
597,"Terenure Road, Dublin W6, Terenure, Dublin 6",1275, Dublin 6,1,1275.00
598,"14 the moyle prospect hill, Finglas, Dublin 11",1700, Dublin 11,1,1700.00
599,"The Grange, Brewery Road, Stillorgan, Co. Dublin",1900, Co. Dublin,1,1900.00
600,"Shaw Street, Dublin 2",2200, Dublin 2,2,1100.00
601,"253 North Circular Road, Dublin 7",1300, Dublin 7,2,650.00
602,"Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2,1,3800.00
603,"Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1,2,2250.00
604,"Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
605,"Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
606,"Longboat Quay South, Grand Canal Dock, Dublin 2",1800, Dublin 2,1,1800.00
607,"The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2,2,2200.00
608,"Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2,3,1266.67
609,"Hanover Riverside, Grand Canal Dock, Dublin 2",2460, Dublin 2,2,1230.00
610,"Ardilea Crescent, Heidelberg, Clonskeagh, Dublin 14",2200, Dublin 14,2,1100.00
611,"Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4,3,2666.67
612,"Temple Bar Square, Dublin 2",2650, Dublin 2,2,1325.00
613,"Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2,1,3600.00
614,"The Westmoreland, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2100, Dublin 4,2,1050.00
615,"Montgomery Court Foley Street, Dublin 1",2500, Dublin 1,2,1250.00
616,"235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin,1,1450.00
617,"229 Phibsborough Road, Phibsborough, Dublin 7",1650, Dublin 7,1,1650.00
618,"8 Harcourt Hall Charlotte Way, Dublin 2",2380, Dublin 2,1,2380.00
619,"Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8,2,1100.00
620,"Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8,2,950.00
621,"Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8,2,950.00
622,"Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8,2,1100.00
623,"Vantage by Kennedy Wilson, Central Park, Leopardst, Sandyford, Dublin 18",2100, Dublin 18,2,1050.00
624,"The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin,2,1050.00
625,"24 holywell dene, Swords, Dublin 13",1650, Dublin 13,2,825.00
626,"The Rowan, Rockfield, Dundrum, Dublin 16",2300, Dublin 16,2,1150.00
627,"Malahide, Malahide, Co. Dublin",1900, Co. Dublin,2,950.00
628,"2 Harbour View, Balbriggan, Co. Dublin",1750, Co. Dublin,2,875.00
629,"Lymewood Mews, northwood, Santry, Dublin 9",2200, Dublin 9,2,1100.00
630,"Christchurch, Christchurch, Dublin 8",2000, Dublin 8,1,2000.00
631,"Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8,1,1700.00
632,"Goatstown Road, Clonskeagh, Dublin 14",3600, Dublin 14,3,1200.00
633,"Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin,3,1150.00
634,"Boyne House, Custom House Square, IFSC, Dublin 1",1950, Dublin 1,1,1950.00
635,"Ashwood house, mount street, Dublin 2, Grand Canal Dock, Dublin 2",2600, Dublin 2,2,1300.00
636,"the forum, Sandyford, Dublin 18",2600, Dublin 18,2,1300.00
637,"Juliet Square, St. Edmunds, Lucan, Co. Dublin",1691, Co. Dublin,2,845.50
638,"109 Parnell St, Dublin 1",2000, Dublin 1,1,2000.00
639,"Phibsborough Road, Phibsborough, Dublin 7",1400, Dublin 7,1,1400.00
640,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
641,"50 Howth Lodge, Practically On The Beach, Howth, Dublin 13",2500, Dublin 13,2,1250.00
642,"Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7,3,1300.00
643,"35 Melville Park, Finglas, Dublin 11",1650, Dublin 11,3,550.00
644,"Shandon Park, Monkstown, Co. Dublin",1940, Co. Dublin,1,1940.00
645,"Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1,1,1500.00
646,"32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
647,"Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
648,"cork street, spences terrace, The Coombe, Dublin 8",1550, Dublin 8,1,1550.00
649,"Ashley Hall, Lucan, Co. Dublin",1793, Co. Dublin,2,896.50
650,"8 Carrigmore Gardens, Citywest, Co. Dublin",600, Co. Dublin,1,600.00
651,"Christchurch View, Christchurch, Dublin 8",2200, Dublin 8,2,1100.00
652,"Lansdowne Wood, Ballsbridge, Dublin 4",3000, Dublin 4,2,1500.00
653,"The Willows, Claremont Road, Sandymount, Dublin 4",2000, Dublin 4,2,1000.00
654,"Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18,3,666.67
655,"Scarriff House, Custom House Square, Mayor Street, IFSC, Dublin 1",3300, Dublin 1,3,1100.00
656,"Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8,2,855.00
657,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
658,"Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1650, Dublin 6,1,1650.00
659,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
660,"Spencer House, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
661,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
662,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
663,"Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin,2,1680.00
664,"46 Charleston Rd, Ranelagh, Dublin 6",1500, Dublin 6,1,1500.00
665,"Mount Street Lower, adjacent to the passport offic, Dublin 2",1750, Dublin 2,2,875.00
666,"Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8,2,875.00
667,"The Cedars, Monkstown Valley, Monkstown, Co. Dublin",1500, Co. Dublin,2,750.00
668,"Emorville Avenue, Dublin 8",1350, Dublin 8,1,1350.00
669,"Penthouse at The Sacra, Tassagard, Saggart, Co. Dublin",2750, Co. Dublin,3,916.67
670,"allendale court, Clonsilla, Dublin 15",1700, Dublin 15,2,850.00
671,"Bushy Park House, Terenure, Dublin 6",1900, Dublin 6,2,950.00
672,"Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9,1,2200.00
673,"Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9,1,2200.00
674,"Edenmore shopping center, Raheny, Dublin 5",1600, Dublin 5,2,800.00
675,"Carrig Court, Citywest, Co. Dublin",1700, Co. Dublin,2,850.00
676,"Galloping Green, Stillorgan, Co. Dublin",1800, Co. Dublin,2,900.00
677,"Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2,2,1750.00
678,"15 The Dale, Woodpark Heights, Ballinteer, Dublin 16",1800, Dublin 16,2,900.00
679,"Collegefort, Collegewood, Castleknock, Dublin 15",1750, Dublin 15,3,583.33
680,"Merrion Village, Merrion road, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
681,"The Crescent Building, Park West, Dublin 12",1800, Dublin 12,2,900.00
682,"The Pines, Herbert Park Lane, Angelsea Road, Ballsbridge, Dublin 4",3800, Dublin 4,3,1266.67
683,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
684,"Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
685,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
686,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
687,"28 Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin,2,1000.00
688,"Sandyford View, Sandyford, Dublin 18",1380, Dublin 18,1,1380.00
689,"The Distillery, Drumcondra, Dublin 3",1450, Dublin 3,1,1450.00
690,"Rathmines Town Centre, Rathmines, Dublin 6",1292, Dublin 6,1,1292.00
691,"Whitehall Square, Crumlin, Dublin 12",1185, Dublin 12,1,1185.00
692,"Blackhall Square, Smithfield, Smithfield, Dublin 7",1850, Dublin 7,2,925.00
693,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
694,"Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2350, Dublin 4,2,1175.00
695,"Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15,3,733.33
696,"Ha'Penny Bridge House, Lower Ormond Quay, Dublin 1",1200, Dublin 1,1,1200.00
697,"18 Hanover Riverside, Grand Canal Dock, Dublin 2",2542, Dublin 2,2,1271.00
698,"Clarinda Park West, Dun Laoghaire, Co. Dublin",1680, Co. Dublin,2,840.00
699,"Iveagh Court, Dublin 2",4200, Dublin 2,2,2100.00
700,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
701,"Leeson Court, Dublin 4",3600, Dublin 4,2,1800.00
702,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
703,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
704,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
705,"Iveagh Court, Dublin 2",4200, Dublin 2,2,2100.00
706,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
707,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
708,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
709,"Lower Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
710,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
711,"Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2,2,2175.00
712,"Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
713,"Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2,2,2100.00
714,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
715,"Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2,2,2100.00
716,"Leeson Street, Dublin 4",3450, Dublin 4,1,3450.00
717,"Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2,1,3900.00
718,"Grand Canal Square, Dublin 2",4200, Dublin 2,2,2100.00
719,"Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
720,"Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
721,"Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4,2,2175.00
722,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
723,"Iveagh Court, Dublin 2",4050, Dublin 2,2,2025.00
724,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
725,"Grand Canal Square, Dublin 2",4350, Dublin 2,2,2175.00
726,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
727,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
728,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
729,"Grand Canal Square, Dublin 2",4000, Dublin 2,2,2000.00
730,"Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
731,"Leeson Street, Dublin 2",3750, Dublin 2,1,3750.00
732,"Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4,1,3900.00
733,"Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2,1,3400.00
734,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
735,"Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
736,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
737,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
738,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
739,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
740,"Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
741,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
742,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
743,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
744,"Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2,2,2175.00
745,"Grand Canal Square, Dublin 2",4350, Dublin 2,2,2175.00
746,"Iveagh Court, Dublin 2",4050, Dublin 2,2,2025.00
747,"Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4,2,2175.00
748,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
749,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
750,"Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
751,"Grand Canal Square, Dublin 2",4000, Dublin 2,2,2000.00
752,"Warrington Place, Dublin 2",4500, Dublin 2,2,2250.00
753,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
754,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
755,"Leeson Court, Dublin 4",3600, Dublin 4,2,1800.00
756,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
757,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
758,"Lad Lane, Dublin 2",4200, Dublin 2,2,2100.00
759,"Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2,1,3900.00
760,"Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4,1,3900.00
761,"Burnell Court, Northern cross, Malahide road, Malahide, Co. Dublin",1364, Co. Dublin,2,682.00
762,"The Richmond, North Richmond Street, Dublin 7",1716, Dublin 7,2,858.00
763,"Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15,2,700.00
