House,Price,County
"208. 19 Ashleigh Court, Casleknock, Dublin 15, Castleknock, Dublin 15",1800, Dublin 15
"209. 2 The Spinnaker, Alverno, Castle Avenue, Clontarf, Clontarf, Dublin 3",1800, Dublin 3
"210. Apartment 6 26 st james walk Herberton Rialto dubl, Rialto, Dublin 8",1700, Dublin 8
"211. Clanwilliam court, Grand Canal Dock, Dublin 2",2400, Dublin 2
"212. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"213. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"214. Wyckham Point, Wyckham Point, Dundrum, Dublin 14",2150, Dublin 14
"215. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"216. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"217. 19 Frankfort Court, Rathgar, Dublin 6",1450, Dublin 6
"218. Kavanagh Hall, Castleknock, Dublin 15",1800, Dublin 15
"219. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1850, Dublin 1
"220. Cremorne, Greenmount Road Terenure, Terenure, Dublin 6",1365, Dublin 6
"221. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"222. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"223. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"224. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"225. Rathgar, Rathgar, Dublin 6",1650, Dublin 6
"226. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"227. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2200, Dublin 2
"228. The Holly Rockfield Apartments, Dundrum, Dublin 14",3000, Dublin 14
"229. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"230. Apt 3 Bellsfield Court, Balbriggan, Co. Dublin K32, Balbriggan, Co. Dublin",1000, Co. Dublin
"231. 235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin
"232. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"233. kenilworth road, Rathmines, Dublin 6",1900, Dublin 6
"234. The Penthouses at Custom House Square, Dublin 1",3950, Dublin 1
"235. Richmond Avenue, Fairview, Dublin 3",1600, Dublin 3
"236. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"237. Proby Square, Blackrock, Co. Dublin",2000, Co. Dublin
"238. Mayor Street, Dublin 1",1080, Dublin 1
"239. Mayor Street, Dublin 1",960, Dublin 1
"240. Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7
"241. Lansdowne Valley Apartments, Slieve Bloom Road, Drimnagh, Dublin 12",1800, Dublin 12
"242. 181 Bellevue, Islandbridge, Dublin 8",2000, Dublin 8
"243. Liffey View, Dublin 2",3000, Dublin 2
"244. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"245. Seabury, Sandymount, Dublin 4",2250, Dublin 4
"246. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1600, Dublin 6
"247. Beacon Cubes 8, Sandyford, Dublin 18",2100, Dublin 18
"248. 46 saint Lawrence Road, Clontarf, Dublin 3",1400, Dublin 3
"249. Hamilton Court, (Rear of 77 Ailesbury Road), Nutle, Dublin 4",1650, Dublin 4
"250. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"251. Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6
"252. Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4
"253. 27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15
"254. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"255. 109 Townsend Street, Dublin 2",2000, Dublin 2
"256. Galtrim Grange, Malahide, Malahide, Co. Dublin",1900, Co. Dublin
"257. Saddlers Place, Ardee Road, Rathmines, Dublin 6",1700, Dublin 6
"258. Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2350, Dublin 4
"259. Rathmines Road Upper, Rathmines, Dublin 6",1700, Dublin 6
"260. Shrewsbury Wood, Cabinteely, Dublin 18",1166, Dublin 18
"261. Belfield Court, Donnybrook, Dublin 4",1975, Dublin 4
"262. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"263. Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8
"264. Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8
"265. Clancy Quay by Kennedy Wilson, Dublin 8",1700, Dublin 8
"266. Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8
"267. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"268. Sandford Lodge by Kennedy Wilson, Ranelagh, Dublin 6",2650, Dublin 6
"269. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"270. The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin
"271. The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"272. Elm Court Merrion Road Ballsbridge, Dublin 4",1950, Dublin 4
"273. Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4
"274. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"275. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"276. Emmet Road, Kilmainham, Dublin 8",1800, Dublin 8
"277. Brewers Gate, Newport Street, Dublin 8",1900, Dublin 8
"278. martins row chapelizod, Chapelizod, Dublin 20",1450, Dublin 20
"279. Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1
"280. 32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1
"281. Gardiner Street Upper, North Circular Road, Dublin 1",1500, Dublin 1
"282. Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1
"283. cork street, spences terrace, The Coombe, Dublin 8",1590, Dublin 8
"284. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"285. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"286. 1 Rockview, Sandyford, Dublin 18",1700, Dublin 18
"287. Drummartin Road, Goatstown, Dublin 14",1750, Dublin 14
"288. New Priory. Hole In The Wall rd, Donaghmede, Dublin 13",1664, Dublin 13
"289. No.20 Bremore Pastures Way, Balbriggan, Co. Dublin, Balbriggan, Co. Dublin",1400, Co. Dublin
"290. Ely Woods,Ballyboden Road, Rathfarnham, Dublin 16, Rathfarnham, Dublin 16",2100, Dublin 16
"291. Irwin Street, Kilmainham, Dublin 8",1580, Dublin 8
"292. Neptune House, Bellevue, Islandbridge, Dublin 8",1508, Dublin 8
"293. Bellevue, Islandbridge, Dublin 8",1400, Dublin 8
"294. The Rectory, Stepaside, Dublin 18",1800, Dublin 18
"295. Hendrick Street, Smithfield, Dublin 1",1400, Dublin 1
"296. Cherrywood road, Loughlinstown, Co. Dublin",1500, Co. Dublin
"297. Cherrywood road, Cherrywood, Co. Dublin",1500, Co. Dublin
"298. Bedford Court Lwr Kimmagh road, Kimmage, Dublin 6w",1500, Dublin 6w
"299. Malahide Marina Village, Malahide, Co. Dublin",1500, Co. Dublin
"300. Bracken Hill, Blackglen Road, Simon's Ridge, Sandyford, Dublin 18",1595, Dublin 18
"301. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"302. Frederick Street North, Dublin 1",1400, Dublin 1
"303. Frederick Street North, Dublin 1",2400, Dublin 1
"304. Brackenwood, Balbriggan, Co. Dublin",1500, Co. Dublin
"305. Smithfield market, Smithfield, Dublin 7",2600, Dublin 7
"306. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"307. Pembroke Square, Grand Canal Street Upper, Grand C, Ballsbridge, Dublin 4",3300, Dublin 4
"308. Sallymount Avenue, Ranelagh, Dublin 6",1800, Dublin 6
"309. Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6
"310. Adj Terenure, Kimmage, Dublin 6w",2600, Dublin 6w
"311. Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18
"312. 25 Saddlers Court, Rathmines, Dublin 6",1400, Dublin 6
"313. Adelaide Square, Dublin 2",2760, Dublin 2
"314. Adelaide Square Penthouse, Dublin 2",4100, Dublin 2
"315. Alexandra Walk, Dublin 2",3740, Dublin 2
"316. Alexandra Walk, Dublin 2",3740, Dublin 2
"317. Adelaide Square, Dublin 2",3080, Dublin 2
"318. Alexandra Walk, Dublin 2",3600, Dublin 2
"319. Adelaide Square, Dublin 2",3380, Dublin 2
"320. Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18
"321. The Oval, Tullyvale, Cabinteely, Dublin 18",1400, Dublin 18
"322. Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",1850, Co. Dublin
"323. Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1500, Dublin 3
"324. Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15
"325. Stationcourt View, Coolmine, Coolmine, Dublin 15",1800, Dublin 15
"326. The Crescent Building, Park West, Dublin 12",1437, Dublin 12
"327. Aras Na Cluaine, Clondalkin, Dublin 22",1800, Dublin 22
"328. Dunstaffnage, Stillorgan, Co. Dublin",1664, Co. Dublin
"329. 89 Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1875, Dublin 6
"330. 29 howth rd, Clontarf, Dublin 3",2800, Dublin 3
"331. St Andrews Court, Lucan, Co. Dublin",1300, Co. Dublin
"332. Cedarbrook Walk, Cherry Orchard, Dublin 10",1400, Dublin 10
"333. 2 Carnegie Court, Swords, Co. Dublin",1081, Co. Dublin
"334. Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13
"335. 18 Old Connaught House, Rathmichael, Co. Dublin",1600, Co. Dublin
"336. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"337. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"338. Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18
"339. Bushy Park House, Terenure, Dublin 6w",1995, Dublin 6w
"340. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"341. Farmhill Road, Clonskeagh, Dublin 14",1800, Dublin 14
"342. Brighton Rd, Rathgar, Dublin 6",1510, Dublin 6
"343. Windmill Lane Apartments, Dublin 2",2200, Dublin 2
"344. Robin Hill Sandyford Road, Dundrum, Dublin 16",2200, Dublin 16
"345. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"346. Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin
"347. The Northumberlands, Love Lane, Mount Street Lower, Dublin 2",1565, Dublin 2
"348. Rockview, Simonsridge, Sandyford, Dublin 18",1800, Dublin 18
"349. Iveagh Court, Dublin 2",4200, Dublin 2
"350. Leeson Street, Dublin 2",4250, Dublin 2
"351. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"352. Grand Canal Square, Dublin 2",3450, Dublin 2
"353. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"354. Grand Canal Dock, Dublin 2",4250, Dublin 2
"355. Iveagh Court, Dublin 2",4050, Dublin 2
"356. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"357. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"358. Leeson Street, Dublin 2",3450, Dublin 2
"359. Grand Canal Square, Dublin 2",4250, Dublin 2
"360. Leeson Street, Dublin 2",3900, Dublin 2
"361. Leeson Street, Dublin 2",3450, Dublin 2
"362. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"363. The Gasworks, Dublin 4",4250, Dublin 4
"364. Leeson Street, Dublin 2",4250, Dublin 2
"365. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"366. Leeson Street, Dublin 2",3450, Dublin 2
"367. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"368. Leeson Street, Dublin 2",4500, Dublin 2
"369. Grand Canal Square, Dublin 2",4250, Dublin 2
"370. Leeson Street, Dublin 2",3750, Dublin 2
"371. Grand Canal Square, Dublin 2",3450, Dublin 2
"372. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"373. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"374. 18 Lower Baggot Street, Dublin 2",4200, Dublin 2
"375. Leeson Street, Dublin 4",3450, Dublin 4
"376. Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4
"377. The Gasworks, Dublin 4",4250, Dublin 4
"378. Grand Canal Square, Dublin 2",4250, Dublin 2
"379. Grand Canal Square, Dublin 2",4200, Dublin 2
"380. The Gasworks, Dublin 4",4250, Dublin 4
"381. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"382. Grand Canal Dock, Dublin 2",3450, Dublin 2
"383. Lad Lane, Dublin 2",4200, Dublin 2
"384. Lower Baggot Street, Dublin 2",4200, Dublin 2
"385. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"386. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"387. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"388. Leeson Street, Dublin 2",3450, Dublin 2
"389. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"390. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"391. Leeson Street, Dublin 2",3450, Dublin 2
"392. Leeson Street, Dublin 2",4500, Dublin 2
"393. Leeson Street, Dublin 2",4250, Dublin 2
"394. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"395. Grand Canal Square, Dublin 2",4350, Dublin 2
"396. Iveagh Court, Dublin 2",4050, Dublin 2
"397. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"398. Leeson Street, Dublin 2",4250, Dublin 2
"399. Grand Canal Square, Dublin 2",4250, Dublin 2
"400. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"401. Grand Canal Square, Dublin 2",4000, Dublin 2
"402. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"403. Leeson Street, Dublin 2",3900, Dublin 2
"404. Leeson Court, Dublin 4",3600, Dublin 4
"405. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"406. Leeson Street, Dublin 2",3450, Dublin 2
"407. Lad Lane, Dublin 2",4200, Dublin 2
"408. Gasworks, Grand Canal Dock, Dublin 2",3900, Dublin 2
"409. Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4
"410. Belgrove Park, Clontarf, Dublin 3",1800, Dublin 3
"411. The Chandler, Rathborne Village, Ashtown, Dublin 15",1400, Dublin 15
"412. 136 Temple Gardens, Santry, Dublin 9",3000, Dublin 9
"413. Santry Cross, Ballymun, Ballymun, Dublin 11",2250, Dublin 11
"414. 30 Dorset Street, Dublin 1",2400, Dublin 1
"415. Shelbourne Plaza, Ringsend Road, Dublin 4",2280, Dublin 4
"416. Apt 27 The Ramparts, Cabinteely, Dublin 18",1900, Dublin 18
"417. Adelaide Square, Dublin 2",2600, Dublin 2
"418. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"419. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"420. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"421. Pembroke Row, Dublin 2",3080, Dublin 2
"422. Bloomfield Avenue (Ref:1003), Portobello, Dublin 8",1400, Dublin 8
"423. Hawthorn, Bird Avenue, Clonskeagh, Dublin 14",2750, Dublin 14
"424. Pembroke Row, Dublin 2",3600, Dublin 2
"425. Pembroke Row, Dublin 2",3600, Dublin 2
"426. Crannagh Hall, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"427. The Wood, Clon Brugh, Aiken\'s Village, Sandyford, Dublin 18",1600, Dublin 18
"428. 29 St Laurences Glen, St Laurences Road, Chapelizo, Chapelizod, Dublin 20",1768, Dublin 20
"429. Beacon South Quarter, Sandyford, Dublin 18",2500, Dublin 18
"430. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"431. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"432. South Circular Road, Dublin 8",1900, Dublin 8
"433. Belgrove Park, Clontarf, Dublin 3",1750, Dublin 3
"434. Esker manor, Lucan, Co. Dublin",1800, Co. Dublin
"435. Castleland Court, Balbriggan, Balbriggan, Co. Dublin",1200, Co. Dublin
"436. Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8
"437. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3100, Dublin 4
"438. Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2
"439. The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"440. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"441. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"442. Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4
"443. The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1
"444. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"445. The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4
"446. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"447. The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4
"448. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"449. Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2
"450. Longboat Quay, Sir Rogeron\'s Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"451. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"452. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"453. Upper Leeson Street, Dublin 4",3800, Dublin 4
"454. Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2
"455. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"456. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"457. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"458. The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4
"459. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"460. The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4
"461. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"462. Osborne Court, Seapoint Avenue, Blackrock, Blackrock, Co. Dublin",2206, Co. Dublin
"463. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"464. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"465. Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4
"466. Apt. 28 Hanover Riverside, Sir John Rogerson\'s Qu, Dublin 2",3250, Dublin 2
"467. 340 Castleforbes Square, Dublin 1",2300, Dublin 1
"468. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"469. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"470. Francis Street, Dublin 8",2500, Dublin 8
"471. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3500, Dublin 4
"472. Hazelwood Court, Artane, Dublin 5",2100, Dublin 5
"473. Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2800, Dublin 18
"474. Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6
"475. Finglas Road, Finglas, Dublin 11",1304, Dublin 11
"476. The Willow, Rockfield, Dundrum, Dublin 14",1700, Dublin 14
"477. Rathmines Town Centre, Rathmines, Dublin 6",1520, Dublin 6
"478. Alen Hall, Belgard square west, tallaght, Tallaght, Dublin 24",1226, Dublin 24
"479. Cowper Downs, Rathmines, Dublin 6",1475, Dublin 6
"480. The Island, Chapelizod, Dublin 20",1768, Dublin 20
"481. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"482. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"483. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"484. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"485. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"486. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"487. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"488. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"489. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"490. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"491. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"492. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"493. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"494. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"495. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"496. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"497. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"498. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"499. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"500. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"501. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"502. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"503. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"504. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"505. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"506. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"507. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"508. Mayor Street Lower, IFSC, Dublin 1",3500, Dublin 1
"509. Clarion Quay, IFSC, Dublin 1",3360, Dublin 1
"510. Cabra Park, Dublin 7",2380, Dublin 7
"511. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"512. Parnell Street, Dublin 1",3900, Dublin 1
"513. Tara Street, Dublin 2",3080, Dublin 2
"514. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"515. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"516. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"517. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"518. Windmill Lane, Dublin 2",3150, Dublin 2
"519. Grafton Street, Dublin 2",3960, Dublin 2
"520. Auburn Park, Castleknock, Dublin 15",2940, Dublin 15
"521. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"522. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"523. Burlington Road, Ballsbridge, Dublin 4",3000, Dublin 4
"524. Tara Street, Dublin 2",3080, Dublin 2
"525. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"526. Adelaide Square, Dublin 2",2720, Dublin 2
"527. Highfield Court, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6
"528. Spencer House, IFSC, Dublin 1",2200, Dublin 1
"529. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"530. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"531. Apt. 508 South Dock Quarter, Ringsend Road, Grand Canal Dock, Dublin 4",2635, Dublin 4
"532. Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin
"533. Adelaide Square Penthouse, Dublin 2",4280, Dublin 2
"534. Hazelgrove Court, Tallaght, Dublin 24",1664, Dublin 24
"535. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"536. Apartment 7 14-15 ranelagh road Ranelagh, Ranelagh, Dublin 6",1500, Dublin 6
"537. Charles Street Great, Dublin 1",1500, Dublin 1
"538. Forest Lawn, Kingswood, Dublin 24",1300, Dublin 24
"539. Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7
"540. Baltray House, Ridgewood Oaks, Swords, Co. Dublin",1850, Co. Dublin
"541. (1) Tallaght Cross East, Tallaght, Dublin 24",1350, Dublin 24
"542. Brookville Park, Coolock, Dublin 5",1600, Dublin 5
"543. Brookville Park, Artane, Dublin 5",1600, Dublin 5
"544. The Ramparts, Victoria Road, Rathgar, Dublin 6",1800, Dublin 6
"545. Apt 19, Booterstown Hall, Booterstown Avenue, Booterstown, Co. Dublin",1900, Co. Dublin
"546. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"547. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"548. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"549. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"550. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"551. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"552. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"553. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"554. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"555. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"556. Jervis Street, Dublin 1",2300, Dublin 1
"557. Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12
"558. College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16
"559. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"560. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"561. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"562. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"563. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"564. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"565. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"566. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"567. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"568. Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12
"569. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"570. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"571. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"572. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"573. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"574. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"575. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"576. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"577. Townsend Street, Dublin 2",2100, Dublin 2
"578. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"579. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
